"Message",Normal,"          P/Invoke 'WriteFile' resolved to 'WriteFile!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetFileType' resolved to 'GetFileType!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleOutputCP' resolved to 'GetConsoleOutputCP!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ReadFile' resolved to 'ReadFile!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ReadConsoleW' resolved to 'ReadConsoleW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WriteConsoleW' resolved to 'WriteConsoleW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleCP' resolved to 'GetConsoleCP!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WideCharToMultiByte' resolved to 'WideCharToMultiByte!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'MultiByteToWideChar' resolved to 'MultiByteToWideChar!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'GetCPInfoExW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleMode' resolved to 'GetConsoleMode!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'FormatMessageW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 178 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\csc\csc.exe /noconfig @""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\AoC Day 10 OCR.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 178 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 150 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 151 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 164 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 155 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 155 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 166 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 187 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 187 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 187 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 187 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 188 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 189 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 189 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 191 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 191 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 192 MB."
"Message",Normal,"Running 'GetType' transform, heap at 192 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 192 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 193 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 193 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 195 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 195 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 202 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 202 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 207 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 207 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 207 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 207 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 184 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 184 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 184 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 184 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 185 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 185 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 185 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 185 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 185 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 186 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 214 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  2881 |         56 | Analysis"
"Message",Normal,"   754 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   253 |         39 | Mcg"
"Message",Normal,"   233 |         21 | WriteAssemblies"
"Message",Normal,"   170 |        -28 | ReducedCopyInitialize"
"Message",Normal,"   169 |         21 | ReducedCopyComplete"
"Message",Normal,"   152 |         28 | Reducer"
"Message",Normal,"    65 |         16 | DumpNativeResources"
"Message",Normal,"    57 |         -9 | ReducedCopyLateMetadata"
"Message",Normal,"    56 |        -23 | CreateMetadata"
"Message",Normal,"    51 |         13 | ReducedCopyPopulateTypes"
"Message",Normal,"    46 |         11 | ReducedCopyMethodBodies"
"Message",Normal,"    17 |          1 | McgRedirect"
"Message",Normal,"    17 |          2 | McgTypeOf"
"Message",Normal,"    17 |          5 | LazyGenerics"
"Message",Normal,"    15 |          7 | StaticInitData"
"Message",Normal,"    13 |          2 | TypeofTypeHandle"
"Message",Normal,"    10 |          0 | McgRedirect"
"Message",Normal,"     7 |          0 | SaveRVAStatics"
"Message",Normal,"     5 |          0 | ResourceExtractor"
"Message",Normal,"     3 |          0 | GetType"
"Message",Normal,"     3 |          1 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     3 |          1 | ReducedCopyEmptyTypes"
"Message",Normal,"     3 |          1 | McgFixups"
"Message",Normal,"     2 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     1 |          0 | ReducedCopyCleanup"
"Message",Normal,"     1 |          0 | Delegate"
"Message",Normal,"     1 |          0 | ReflectionIntrinsics"
"Message",Normal,"     1 |          1 | McgAccessor"
"Message",Normal,"     1 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     1 |          1 | ScrubOpenCalls"
"Message",Normal,"     0 |          0 | Attribute"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | EventSource"
"Message",Normal,"     0 |          1 | ValueType"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x64\ilc\Tools\nutc_driver.exe @""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\MDIL\AoC Day 10 OCR.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.31116.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 789 methods."
"Message",Low,"Scanning 2397 methods."
"Message",Low,"Scanning 1138 methods."
"Message",Low,"Scanning 398 methods."
"Message",Low,"Scanning 293 methods."
"Message",Low,"Scanning 182 methods."
"Message",Low,"Scanning 72 methods."
"Message",Low,"Scanning 74 methods."
"Message",Low,"Scanning 36 methods."
"Message",Low,"Scanning 54 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 16 methods."
"Message",Low,"Scanning 11 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 5614 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   2420"
"Message",Low,"Metadata blob size:          121823"
"Message",Low,"Method RVA - token map size: 19360"
"Message",Low,"Total native size:           141183"
"Message",Low,"Successfully generated 'C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\MDIL\AoC Day 10 OCR.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\MDIL\AoC Day 10 OCR.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x64\ilc\Tools\nutc_driver.exe @""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\MDIL\AoC Day 10 OCR.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     1657 |     1657 |     1657 |     1657 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1657 ms"
"Message",Normal,"System time per command: 1657 ms"
"Message",Normal,"Total duration:          1657 ms"
"Message",Normal,"Total lifetime:          1657 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.22621.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.22621.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |       15 |       15 |       15 |       15 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       15 ms"
"Message",Normal,"System time per command: 15 ms"
"Message",Normal,"Total duration:          15 ms"
"Message",Normal,"Total lifetime:          15 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\ILTransformed\AoC Day 10 OCR.res' at offset 0."
"Message",Normal," Added 'C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1432."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x64\ilc\Tools\rhbind.exe @""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\rhbindargs.AoC Day 10 OCR.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\MDIL\AoC Day 10 OCR.mdilexe"
"Message",Low,"MDILPDB: C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\MDIL\AoC Day 10 OCR.mdilpdb"
"Message",Low,"IL: C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\MDIL\AoC Day 10 OCR.ilexe"
"Message",Low,"NI: C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\Native\AoC Day 10 OCR.dll"
"Message",Low,"SHIM: C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\Native\AoC Day 10 OCR.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\Native\AoC Day 10 OCR.pdb"
"Message",Low,"Produced C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\Native\AoC Day 10 OCR.dll in 0.231 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x64\ilc\Tools\rhbind.exe @""C:\Users\Nicole\source\repos\AdventOfCode\AoC Day 10 OCR\obj\x64\Release\ilc\intermediate\rhbindargs.AoC Day 10 OCR.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |      250 |      250 |      250 |      250 | [0] rhbind AoC Day 10 OCR"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       250 ms"
"Message",Normal,"System time per command: 250 ms"
"Message",Normal,"Total duration:          250 ms"
"Message",Normal,"Total lifetime:          250 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
